SpeciesID,OwnerID,CountryID,FarmID,CompanyID,ProcessingID,CertificationID,ColorID,Harvest.Year,Grading.Date,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,Expiration,CoffeeID
1,121.0,10.0,247.0,,1.0,8,1.0,2012,"July 2nd, 2012",7.67,7.5,7.5,7.33,7.83,8.25,10.0,10.0,10.0,7.58,83.67,0.12,4,0.0,11,"July 2nd, 2013",332
1,122.0,7.0,248.0,,1.0,18,1.0,2012,"May 23rd, 2012",8.17,7.67,7.58,7.58,7.42,7.67,10.0,10.0,10.0,7.58,83.67,0.12,0,0.0,0,"May 23rd, 2013",333
1,30.0,2.0,249.0,280.0,1.0,15,1.0,2012,"April 30th, 2012",7.67,7.5,7.33,8.0,7.67,7.67,10.0,10.0,10.0,7.83,83.67,0.1,0,0.0,0,"April 30th, 2013",334
1,23.0,6.0,,,,2,,,"April 21st, 2011",7.75,8.0,7.92,8.08,7.75,8.0,9.33,9.33,9.33,8.17,83.67,0.0,0,0.0,0,"April 20th, 2012",335
1,104.0,3.0,203.0,262.0,3.0,19,1.0,2017 / 2018,"October 20th, 2017",7.58,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.92,83.58,0.11,0,0.0,5,"October 20th, 2018",336
1,30.0,2.0,250.0,176.0,1.0,15,1.0,2016,"July 5th, 2016",7.75,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,7.58,83.58,0.11,0,1.0,0,"July 5th, 2017",337
1,49.0,18.0,,282.0,1.0,5,1.0,2016,"April 15th, 2016",7.75,7.75,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.58,0.11,0,0.0,4,"April 15th, 2017",338
1,10.0,8.0,251.0,,1.0,6,1.0,2015,"April 6th, 2016",7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.1,0,1.0,4,"April 6th, 2017",339
1,49.0,18.0,,283.0,1.0,5,1.0,2015,"November 19th, 2015",7.67,7.75,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.58,83.58,0.12,0,0.0,3,"November 18th, 2016",340
1,123.0,10.0,252.0,284.0,1.0,20,1.0,2014,"May 12th, 2015",7.75,7.75,7.58,7.58,7.5,7.67,10.0,10.0,10.0,7.75,83.58,0.12,1,0.0,13,"May 11th, 2016",341
1,11.0,1.0,253.0,11.0,1.0,7,,2014,"March 25th, 2015",7.75,7.67,7.58,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.58,0.0,0,0.0,7,"March 24th, 2016",342
1,124.0,11.0,254.0,285.0,1.0,10,1.0,2013,"June 27th, 2014",7.67,7.67,7.42,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,5,"June 27th, 2015",343
1,43.0,18.0,,286.0,3.0,5,1.0,2014,"June 24th, 2014",7.67,7.58,7.67,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.58,0.0,0,0.0,0,"June 24th, 2015",344
1,43.0,18.0,,287.0,1.0,5,1.0,2014,"March 13th, 2014",7.67,7.58,7.67,7.58,7.67,7.75,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,1,"March 13th, 2015",345
1,43.0,18.0,,288.0,1.0,5,,2014,"March 21st, 2014",7.75,7.58,7.5,7.58,7.75,7.83,10.0,10.0,10.0,7.58,83.58,0.0,0,0.0,0,"March 21st, 2015",346
1,68.0,13.0,256.0,,6.0,7,1.0,2013/2014,"December 26th, 2013",7.75,7.75,7.75,7.75,7.5,7.58,10.0,10.0,10.0,7.5,83.58,0.11,0,0.0,0,"December 26th, 2014",347
1,49.0,18.0,,289.0,1.0,5,1.0,2012,"August 31st, 2012",7.67,7.67,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.58,0.11,0,0.0,3,"August 31st, 2013",348
1,78.0,10.0,258.0,138.0,1.0,8,,2012,"June 6th, 2012",7.83,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,2,"June 6th, 2013",349
1,45.0,18.0,,74.0,3.0,5,1.0,2012,"April 2nd, 2012",7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.11,0,0.0,4,"April 2nd, 2013",350
1,14.0,3.0,259.0,290.0,5.0,9,5.0,2012,"January 23rd, 2012",7.83,7.75,7.5,7.75,7.5,7.58,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,2,"January 22nd, 2013",351
1,45.0,18.0,,291.0,1.0,5,3.0,2016,"February 20th, 2017",7.75,7.58,7.58,7.75,7.75,7.5,10.0,10.0,10.0,7.58,83.5,0.0,0,0.0,5,"February 20th, 2018",352
1,68.0,13.0,,,,7,5.0,2016 / 2017,"February 13th, 2017",7.58,7.58,7.17,7.17,7.0,7.0,10.0,10.0,10.0,10.0,83.5,0.11,0,0.0,0,"February 13th, 2018",353
1,109.0,9.0,,293.0,1.0,12,5.0,2015,"June 6th, 2016",7.92,7.42,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.83,83.5,0.0,0,0.0,0,"June 6th, 2017",354
1,45.0,18.0,,294.0,3.0,5,1.0,2016,"April 7th, 2016",7.75,7.58,7.58,7.5,7.75,7.75,10.0,10.0,10.0,7.58,83.5,0.0,0,0.0,0,"April 7th, 2017",355
1,30.0,2.0,264.0,295.0,1.0,15,3.0,2016,"March 16th, 2016",7.67,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,7.58,83.5,0.1,0,2.0,5,"March 16th, 2017",356
1,49.0,18.0,,296.0,1.0,5,1.0,2015,"November 19th, 2015",7.58,7.58,7.58,7.58,7.75,7.67,10.0,10.0,10.0,7.75,83.5,0.12,0,0.0,4,"November 18th, 2016",357
1,125.0,15.0,265.0,297.0,1.0,14,1.0,2015,"November 16th, 2015",7.75,7.67,7.58,7.67,7.67,7.58,10.0,10.0,10.0,7.58,83.5,0.13,0,0.0,21,"November 15th, 2016",358
1,81.0,7.0,266.0,143.0,5.0,2,3.0,2015,"September 14th, 2015",7.25,7.67,7.58,7.92,7.83,7.58,10.0,10.0,10.0,7.67,83.5,0.13,0,0.0,8,"September 13th, 2016",359
1,126.0,1.0,,298.0,3.0,1,,2014,"March 31st, 2015",7.67,7.75,7.5,7.58,7.75,7.67,10.0,10.0,10.0,7.58,83.5,0.1,1,0.0,18,"March 30th, 2016",360
1,75.0,18.0,,299.0,1.0,5,,2014,"March 12th, 2015",7.67,7.42,7.67,7.83,7.58,7.67,10.0,10.0,10.0,7.67,83.5,0.0,1,0.0,0,"March 11th, 2016",361
1,32.0,18.0,,300.0,1.0,5,1.0,2014,"January 22nd, 2015",8.0,7.58,7.25,7.58,7.92,7.58,10.0,10.0,10.0,7.58,83.5,0.11,0,0.0,0,"January 22nd, 2016",362
1,127.0,2.0,269.0,301.0,1.0,12,1.0,2013,"December 18th, 2014",7.58,7.75,7.5,7.83,7.42,7.67,10.0,10.0,10.0,7.75,83.5,0.1,0,0.0,0,"December 18th, 2015",363
1,43.0,18.0,,302.0,1.0,5,,2014,"August 11th, 2014",7.75,7.58,7.33,7.5,7.83,7.83,10.0,10.0,10.0,7.67,83.5,0.0,2,0.0,0,"August 11th, 2015",364
1,,12.0,271.0,303.0,3.0,11,1.0,2014/2015,"April 8th, 2014",7.67,7.5,7.67,7.5,7.67,7.67,10.0,10.0,10.0,7.83,83.5,0.1,0,0.0,3,"April 8th, 2015",365
1,32.0,18.0,,304.0,1.0,5,1.0,2013,"April 26th, 2013",7.58,7.75,7.42,7.67,7.75,7.67,10.0,10.0,10.0,7.67,83.5,0.0,1,0.0,1,"April 26th, 2014",366
1,32.0,18.0,,305.0,1.0,5,1.0,2013,"May 24th, 2013",7.58,7.67,7.58,7.75,7.58,7.75,10.0,10.0,10.0,7.58,83.5,0.11,0,,2,"May 24th, 2014",367
1,88.0,10.0,272.0,306.0,3.0,8,1.0,2012,"August 31st, 2012",7.83,7.58,7.25,7.5,7.5,7.42,10.0,10.0,10.0,8.42,83.5,0.13,0,0.0,14,"August 31st, 2013",368
1,129.0,10.0,,307.0,5.0,8,1.0,2012,"August 30th, 2012",7.67,7.75,7.67,7.75,7.58,7.5,10.0,10.0,10.0,7.58,83.5,0.11,0,0.0,12,"August 30th, 2013",369
1,130.0,10.0,274.0,,1.0,8,1.0,2012,"July 11th, 2012",7.75,7.67,7.67,7.75,7.33,7.5,10.0,10.0,10.0,7.83,83.5,0.12,0,0.0,0,"July 11th, 2013",370
1,30.0,2.0,275.0,309.0,1.0,15,1.0,2012,"April 30th, 2012",7.83,7.5,7.5,8.0,7.67,7.5,10.0,10.0,10.0,7.5,83.5,0.1,0,0.0,5,"April 30th, 2013",371
1,49.0,18.0,,310.0,1.0,5,1.0,2012,"February 9th, 2012",7.67,7.58,7.58,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.5,0.11,0,0.0,0,"February 8th, 2013",372
1,131.0,2.0,276.0,311.0,1.0,2,1.0,2012,"February 1st, 2012",7.5,7.5,7.75,7.5,8.0,7.67,10.0,10.0,10.0,7.58,83.5,0.0,3,0.0,12,"January 31st, 2013",373
1,23.0,6.0,,,,2,,,"March 8th, 2011",7.5,7.67,7.58,7.92,7.58,7.67,10.0,10.0,10.0,7.58,83.5,0.01,0,0.0,0,"March 7th, 2012",374
1,132.0,7.0,277.0,,,18,,23 July 2010,"November 29th, 2010",7.83,7.58,7.58,7.58,7.75,7.58,10.0,10.0,10.0,7.58,83.5,0.0,0,0.0,0,"November 29th, 2011",375
1,45.0,18.0,,314.0,1.0,5,1.0,2017 / 2018,"November 9th, 2017",7.5,7.58,7.58,7.5,7.75,7.83,10.0,10.0,10.0,7.67,83.42,0.0,0,2.0,1,"November 9th, 2018",376
1,30.0,2.0,169.0,315.0,1.0,15,1.0,2017,"August 23rd, 2017",7.67,7.75,7.5,7.58,7.58,7.67,10.0,10.0,10.0,7.67,83.42,0.1,0,0.0,3,"August 23rd, 2018",377
1,45.0,18.0,,316.0,1.0,5,1.0,2016,"May 10th, 2017",7.67,7.67,7.5,7.67,7.67,7.58,10.0,10.0,10.0,7.67,83.42,0.11,0,0.0,2,"May 10th, 2018",378
1,109.0,9.0,176.0,317.0,1.0,12,5.0,2016,"February 17th, 2017",7.58,7.5,7.42,7.92,7.5,7.67,10.0,10.0,10.0,7.83,83.42,0.09,0,0.0,4,"February 17th, 2018",379
1,68.0,13.0,,,,7,5.0,2015,"February 13th, 2017",7.67,7.67,7.0,7.08,7.0,7.0,10.0,10.0,10.0,10.0,83.42,0.11,0,0.0,0,"February 13th, 2018",380
1,133.0,11.0,280.0,318.0,1.0,10,1.0,2015,"July 21st, 2016",7.58,7.75,7.33,7.75,7.67,7.58,10.0,10.0,10.0,7.75,83.42,0.11,0,0.0,1,"July 21st, 2017",381
1,59.0,17.0,281.0,,1.0,3,3.0,2015,"June 27th, 2016",7.5,7.58,7.75,7.5,7.75,7.67,10.0,10.0,10.0,7.67,83.42,0.13,0,0.0,0,"June 27th, 2017",382
1,62.0,21.0,282.0,319.0,1.0,17,,2016,"April 25th, 2016",7.58,7.5,7.75,7.58,7.75,7.67,10.0,10.0,10.0,7.58,83.42,0.11,0,0.0,0,"April 25th, 2017",383
1,45.0,18.0,,320.0,3.0,5,1.0,2015,"April 29th, 2015",7.58,7.67,7.58,7.67,7.58,7.67,10.0,10.0,10.0,7.67,83.42,0.12,4,0.0,0,"April 28th, 2016",384
1,134.0,3.0,,321.0,5.0,19,1.0,2014,"January 15th, 2015",7.33,7.83,7.75,7.5,7.42,7.83,10.0,10.0,10.0,7.75,83.42,0.12,0,0.0,6,"January 15th, 2016",385
1,135.0,15.0,284.0,322.0,1.0,14,1.0,2014,"December 12th, 2014",7.75,7.67,7.58,7.67,7.58,7.58,10.0,10.0,10.0,7.58,83.42,0.13,0,0.0,4,"December 12th, 2015",386
1,43.0,18.0,,323.0,1.0,5,1.0,2014/2015,"October 15th, 2014",7.58,7.58,7.25,7.75,7.75,8.58,9.33,10.0,10.0,7.58,83.42,0.12,0,0.0,1,"October 15th, 2015",387
1,30.0,2.0,163.0,324.0,3.0,15,1.0,2013,"August 21st, 2014",7.75,7.83,7.33,7.83,7.5,7.67,10.0,10.0,10.0,7.5,83.42,0.1,0,0.0,1,"August 21st, 2015",388
1,30.0,2.0,286.0,325.0,1.0,15,1.0,2014,"February 18th, 2014",7.67,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,7.58,83.42,0.1,0,0.0,2,"February 18th, 2015",389
1,30.0,2.0,287.0,326.0,1.0,15,1.0,2013,"July 16th, 2013",7.67,7.5,7.75,7.42,7.75,7.75,10.0,10.0,10.0,7.58,83.42,0.11,0,0.0,0,"July 16th, 2014",390
1,23.0,6.0,,327.0,3.0,2,1.0,2012,"January 24th, 2013",7.42,7.75,7.67,7.58,7.67,7.67,10.0,10.0,10.0,7.67,83.42,0.0,0,0.0,2,"January 24th, 2014",391
1,32.0,18.0,288.0,328.0,1.0,5,1.0,2012,"June 26th, 2012",7.5,7.75,7.58,7.5,7.67,7.75,10.0,10.0,10.0,7.67,83.42,0.11,0,0.0,2,"June 26th, 2013",392
1,75.0,18.0,,,,5,,,"February 1st, 2011",7.58,7.58,7.58,7.67,7.75,7.67,10.0,10.0,10.0,7.58,83.42,0.1,1,0.0,3,"February 1st, 2012",393
1,23.0,6.0,,,,2,,2010,"December 27th, 2010",7.5,7.92,7.42,7.67,7.83,7.58,10.0,10.0,10.0,7.5,83.42,0.01,0,0.0,0,"December 27th, 2011",394
1,103.0,17.0,,,,2,,,"April 13th, 2010",7.58,7.25,7.5,7.92,7.92,7.42,10.0,10.0,10.0,7.83,83.42,0.11,0,0.0,0,"April 13th, 2011",395
1,2.0,10.0,,,,2,,January Through April,"May 26th, 2010",7.25,7.88,7.38,7.63,7.5,8.75,9.0,10.0,10.0,8.0,83.38,0.09,2,0.0,4,"May 26th, 2011",396
1,32.0,18.0,290.0,332.0,1.0,5,,2016,"November 8th, 2016",7.75,7.5,7.75,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.33,0.0,0,1.0,0,"November 8th, 2017",397
1,49.0,18.0,,333.0,1.0,5,5.0,2016,"June 15th, 2016",7.67,7.58,7.58,7.42,7.67,7.75,10.0,10.0,10.0,7.67,83.33,0.0,0,0.0,0,"June 15th, 2017",398
1,49.0,18.0,,334.0,1.0,5,1.0,2016,"May 5th, 2016",7.83,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,7.67,83.33,0.0,1,0.0,2,"May 5th, 2017",399
1,102.0,3.0,292.0,266.0,5.0,2,1.0,2015/2016,"October 12th, 2015",7.5,7.83,7.33,7.58,7.58,7.92,10.0,10.0,10.0,7.58,83.33,0.1,1,0.0,5,"October 11th, 2016",400
1,123.0,10.0,293.0,335.0,1.0,20,1.0,2014,"July 14th, 2015",7.75,7.75,7.5,7.67,7.5,7.58,10.0,10.0,10.0,7.58,83.33,0.12,0,0.0,2,"July 13th, 2016",401
1,32.0,18.0,294.0,336.0,1.0,5,1.0,2015,"April 8th, 2015",7.67,7.75,7.42,7.83,7.83,7.42,10.0,10.0,10.0,7.42,83.33,0.11,0,0.0,1,"April 7th, 2016",402
1,29.0,15.0,295.0,337.0,5.0,14,1.0,2014,"December 12th, 2014",7.75,7.58,7.67,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.33,0.12,0,0.0,6,"December 12th, 2015",403
1,136.0,10.0,296.0,338.0,1.0,8,1.0,2013,"July 15th, 2014",7.67,7.67,7.58,7.67,7.5,7.58,10.0,10.0,10.0,7.67,83.33,0.12,0,0.0,0,"July 15th, 2015",404
1,12.0,9.0,18.0,339.0,1.0,2,1.0,2014,"April 7th, 2014",7.67,7.67,7.42,7.67,7.67,7.67,10.0,10.0,10.0,7.58,83.33,0.12,0,0.0,3,"April 7th, 2015",405
1,47.0,6.0,,340.0,3.0,2,3.0,2014,"February 25th, 2014",7.83,7.58,7.83,7.67,7.92,8.0,9.33,10.0,9.33,7.83,83.33,0.11,0,0.0,1,"February 25th, 2015",406
1,66.0,9.0,297.0,341.0,1.0,12,1.0,2013,"February 14th, 2014",7.5,7.67,7.67,7.5,7.83,7.17,10.0,10.0,10.0,8.0,83.33,0.11,0,0.0,3,"February 14th, 2015",407
1,36.0,4.0,,342.0,1.0,2,1.0,2013,"January 21st, 2014",7.83,7.75,7.58,7.83,7.92,7.58,9.33,10.0,10.0,7.5,83.33,0.12,0,0.0,5,"January 21st, 2015",408
1,137.0,25.0,298.0,,1.0,2,1.0,2012,"October 3rd, 2013",7.58,7.5,7.67,7.5,7.83,7.42,10.0,10.0,10.0,7.83,83.33,0.11,0,0.0,4,"October 3rd, 2014",409
1,45.0,18.0,,344.0,3.0,5,1.0,2013,"April 26th, 2013",7.67,7.67,7.5,7.67,7.92,7.42,10.0,10.0,10.0,7.5,83.33,0.11,0,0.0,1,"April 26th, 2014",410
1,30.0,2.0,131.0,345.0,1.0,15,1.0,2013,"February 26th, 2013",7.83,7.67,7.17,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.33,0.11,0,0.0,3,"February 26th, 2014",411
1,23.0,6.0,,346.0,3.0,2,3.0,2012,"January 24th, 2013",7.92,7.5,7.58,7.83,7.67,7.67,9.33,10.0,10.0,7.83,83.33,0.1,0,0.0,4,"January 24th, 2014",412
1,46.0,26.0,300.0,,1.0,2,,2012,"August 29th, 2012",7.75,7.67,7.33,7.5,7.5,7.75,10.0,10.0,10.0,7.83,83.33,0.0,0,0.0,5,"August 29th, 2013",413
1,32.0,18.0,,347.0,1.0,5,1.0,2012,"May 30th, 2012",7.5,7.67,7.67,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.33,0.0,0,0.0,1,"May 30th, 2013",414
1,23.0,6.0,,,,2,,,"September 20th, 2011",8.08,7.83,7.83,7.75,7.67,7.58,9.33,10.0,9.33,7.92,83.33,0.01,0,0.0,0,"September 19th, 2012",415
1,23.0,6.0,,,,2,,,"February 24th, 2011",7.58,7.67,7.58,7.5,7.83,7.67,10.0,10.0,10.0,7.5,83.33,0.0,0,0.0,0,"February 24th, 2012",416
1,138.0,10.0,301.0,,1.0,16,5.0,2017,"March 7th, 2017",7.67,7.83,7.42,7.83,7.33,7.5,10.0,10.0,10.0,7.67,83.25,0.11,0,0.0,0,"March 7th, 2018",417
1,50.0,9.0,80.0,,4.0,2,1.0,2016,"January 30th, 2017",7.5,7.5,7.83,7.5,7.67,7.67,10.0,10.0,10.0,7.58,83.25,0.11,0,0.0,0,"January 30th, 2018",418
1,64.0,9.0,,350.0,1.0,12,,2015,"September 20th, 2016",7.83,7.5,7.42,7.67,7.5,7.67,10.0,10.0,10.0,7.67,83.25,0.11,0,0.0,0,"September 20th, 2017",419
1,30.0,2.0,303.0,351.0,1.0,15,1.0,2016,"August 12th, 2016",7.5,7.58,7.42,7.83,7.67,7.58,10.0,10.0,10.0,7.67,83.25,0.11,0,2.0,7,"August 12th, 2017",420
1,31.0,11.0,,352.0,1.0,10,1.0,2015,"May 19th, 2016",7.5,7.67,7.67,7.42,7.67,7.67,10.0,10.0,10.0,7.67,83.25,0.12,0,0.0,1,"May 19th, 2017",421
1,134.0,3.0,,353.0,,19,1.0,2016,"January 12th, 2016",7.58,7.67,7.42,7.5,7.67,7.42,10.0,10.0,10.0,8.0,83.25,0.12,0,0.0,4,"January 11th, 2017",422
1,45.0,18.0,,144.0,3.0,5,1.0,2015/2016,"November 27th, 2015",7.58,7.67,7.67,7.17,7.75,7.83,10.0,10.0,10.0,7.58,83.25,0.0,0,0.0,2,"November 26th, 2016",423
1,139.0,10.0,306.0,354.0,3.0,20,3.0,2015,"July 14th, 2015",7.83,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.42,83.25,0.12,0,0.0,2,"July 13th, 2016",424
1,17.0,13.0,36.0,18.0,1.0,2,5.0,2015,"June 18th, 2015",7.67,7.5,7.5,7.5,7.67,7.83,10.0,10.0,10.0,7.58,83.25,0.1,0,0.0,0,"June 17th, 2016",425
1,68.0,13.0,307.0,355.0,1.0,7,1.0,2014,"November 23rd, 2014",7.92,7.83,7.75,7.58,7.5,7.33,10.0,10.0,10.0,7.33,83.25,0.1,0,0.0,0,"November 23rd, 2015",426
1,43.0,18.0,,356.0,3.0,5,1.0,2014,"June 24th, 2014",7.58,7.58,7.5,7.58,7.58,7.75,10.0,10.0,10.0,7.67,83.25,0.0,0,0.0,0,"June 24th, 2015",427
1,30.0,2.0,286.0,357.0,1.0,15,1.0,2014,"March 7th, 2014",7.5,7.67,7.58,7.67,7.67,7.5,10.0,10.0,10.0,7.67,83.25,0.1,0,0.0,1,"March 7th, 2015",428
1,32.0,18.0,,38.0,1.0,5,1.0,2013,"August 2nd, 2013",7.83,7.5,7.67,7.33,7.67,7.67,10.0,10.0,10.0,7.58,83.25,0.11,0,0.0,1,"August 2nd, 2014",429
1,140.0,10.0,309.0,358.0,1.0,8,1.0,2013,"March 29th, 2013",7.58,7.75,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.75,83.25,0.12,0,0.0,6,"March 29th, 2014",430
1,23.0,6.0,,359.0,3.0,2,3.0,2012,"March 21st, 2013",7.58,7.75,7.83,8.0,8.08,7.67,9.33,10.0,9.33,7.67,83.25,0.11,0,0.0,4,"March 21st, 2014",431
1,141.0,10.0,,360.0,1.0,8,1.0,2012,"August 1st, 2012",7.75,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,7.67,83.25,0.13,0,0.0,7,"August 1st, 2013",432
1,142.0,10.0,311.0,,1.0,8,5.0,2012,"July 11th, 2012",7.75,7.75,7.42,7.92,7.33,7.5,10.0,10.0,10.0,7.58,83.25,0.12,0,0.0,0,"July 11th, 2013",433
1,30.0,2.0,111.0,361.0,1.0,15,1.0,2012,"July 9th, 2012",7.83,7.58,7.08,7.83,7.42,8.08,10.0,10.0,10.0,7.42,83.25,0.11,0,0.0,9,"July 9th, 2013",434
1,14.0,3.0,312.0,362.0,5.0,9,5.0,2012,"February 23rd, 2012",7.75,7.67,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.25,0.11,0,0.0,1,"February 22nd, 2013",435
1,32.0,18.0,,363.0,1.0,5,1.0,2012,"February 22nd, 2012",7.67,7.58,7.58,7.42,7.83,7.58,10.0,10.0,10.0,7.58,83.25,0.12,0,0.0,1,"February 21st, 2013",436
1,49.0,18.0,,364.0,1.0,5,1.0,2012,"February 9th, 2012",7.67,7.67,7.5,7.5,7.58,7.67,10.0,10.0,10.0,7.67,83.25,0.11,0,0.0,0,"February 8th, 2013",437
1,32.0,18.0,,,,5,,1T/2011,"June 14th, 2011",7.92,7.75,7.25,7.42,7.83,7.58,10.0,10.0,10.0,7.5,83.25,0.08,0,0.0,0,"June 13th, 2012",438
1,32.0,18.0,,,,5,,4t/2010,"February 22nd, 2011",8.0,7.67,7.67,7.25,7.67,7.5,10.0,10.0,10.0,7.5,83.25,0.13,0,0.0,1,"February 22nd, 2012",439
1,32.0,18.0,,,,5,,4T/2010,"January 17th, 2011",7.92,7.75,7.5,7.42,7.42,7.67,10.0,10.0,10.0,7.58,83.25,0.04,0,0.0,1,"January 17th, 2012",440
1,104.0,3.0,203.0,216.0,3.0,19,1.0,2017 / 2018,"October 20th, 2017",7.67,7.42,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.75,83.17,0.11,0,0.0,4,"October 20th, 2018",441
1,30.0,2.0,318.0,368.0,1.0,15,1.0,2017,"August 24th, 2017",7.58,7.58,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,1,"August 24th, 2018",442
1,143.0,15.0,319.0,369.0,1.0,21,1.0,2016,"June 20th, 2017",7.67,7.58,7.42,7.67,7.67,7.58,10.0,10.0,10.0,7.58,83.17,0.12,0,0.0,3,"June 20th, 2018",443
1,144.0,4.0,,370.0,,22,1.0,2017,"June 16th, 2017",7.92,7.5,7.5,7.58,7.67,7.5,10.0,10.0,10.0,7.5,83.17,0.11,0,1.0,0,"June 16th, 2018",444
1,145.0,27.0,320.0,,3.0,2,4.0,2017,"May 8th, 2017",7.58,7.42,7.08,7.33,7.58,8.58,10.0,10.0,10.0,7.58,83.17,0.07,0,0.0,0,"May 8th, 2018",445
1,30.0,2.0,158.0,372.0,1.0,15,1.0,2016,"May 23rd, 2016",7.67,7.75,7.42,7.75,7.58,7.5,10.0,10.0,10.0,7.5,83.17,0.11,2,2.0,3,"May 23rd, 2017",446
1,61.0,12.0,321.0,373.0,1.0,11,5.0,2016,"May 2nd, 2016",7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,1.0,1,"May 2nd, 2017",447
1,10.0,8.0,322.0,,1.0,6,1.0,2015,"April 6th, 2016",7.5,7.67,7.33,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.11,0,0.0,0,"April 6th, 2017",448
1,10.0,8.0,323.0,,1.0,6,1.0,2015,"April 5th, 2016",7.67,7.67,7.5,7.67,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,3,"April 5th, 2017",449
1,62.0,21.0,324.0,374.0,1.0,17,1.0,2016,"March 29th, 2016",7.5,7.5,7.33,7.67,8.0,7.67,10.0,10.0,10.0,7.5,83.17,0.0,0,0.0,0,"March 29th, 2017",450
1,30.0,2.0,325.0,375.0,1.0,15,1.0,2015,"October 29th, 2015",7.5,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,1,"October 28th, 2016",451
1,30.0,2.0,326.0,376.0,1.0,15,1.0,2015,"September 29th, 2015",7.92,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.42,83.17,0.12,0,0.0,3,"September 28th, 2016",452
1,72.0,16.0,,377.0,1.0,13,3.0,2014,"July 3rd, 2015",7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,7.83,83.17,0.1,0,0.0,1,"July 2nd, 2016",453
1,103.0,17.0,,268.0,1.0,2,3.0,2014,"June 9th, 2015",7.67,7.58,7.58,7.75,7.42,7.67,10.0,10.0,10.0,7.5,83.17,0.12,0,0.0,0,"June 8th, 2016",454
1,146.0,15.0,328.0,378.0,1.0,14,3.0,2014,"December 12th, 2014",7.58,7.67,7.67,7.58,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.13,0,0.0,6,"December 12th, 2015",455
1,49.0,18.0,,379.0,1.0,5,,2014,"November 5th, 2014",7.58,7.5,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.17,0.0,0,0.0,4,"November 5th, 2015",456
1,15.0,11.0,329.0,16.0,1.0,10,3.0,2014,"October 28th, 2014",8.0,7.67,7.5,7.42,7.33,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,0,"October 28th, 2015",457
1,147.0,18.0,,380.0,1.0,2,1.0,2014,"August 25th, 2014",7.58,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.11,10,0.0,3,"August 25th, 2015",458
1,148.0,12.0,331.0,381.0,3.0,11,1.0,2013,"April 12th, 2014",7.5,7.5,7.5,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,5,"April 12th, 2015",459
1,,12.0,271.0,382.0,3.0,11,1.0,2014/2015,"April 8th, 2014",7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,3,"April 8th, 2015",460
